time,open,high,low,close
2024-07-31,503.5,512,497,502
2024-08-01,501.5,507,495.5,500.5
2024-08-02,500,505,498,505
2024-08-05,502,510,496.5,506
2024-08-06,508.5,519,506,515
2024-08-07,516.5,519,512.5,513
2024-08-08,512,512,502,503
2024-08-09,502.5,528,500,526
2024-08-12,527.5,537.5,522,524.5
2024-08-13,523,527,519,519.5
2024-08-14,521,526.5,517.5,525.5
2024-08-15,523.5,530.5,523.5,529.5
2024-08-16,526.5,530.5,526.5,530.5
2024-08-19,534,536,522.5,528.5
2024-08-20,529,529.5,506,511
2024-08-21,515,519,508,512.5
2024-08-22,517.5,525,515,525
2024-08-23,514.5,515.5,503,506
2024-08-26,507.5,510.5,492,495
2024-08-27,496.5,496.5,492.5,493.5
2024-08-28,496,498.5,490,495
2024-08-29,495,498,491,497
2024-08-30,496.5,496.5,492.5,493
2024-09-03,492,495,485.5,486.5
2024-09-04,486.5,486.5,479,482
2024-09-05,498.5,509,495,499
2024-09-06,494.5,498,487.5,488
2024-09-09,488,489.5,479.5,481
2024-09-10,480,483,476,483
2024-09-11,505.5,512.5,504,510.5
2024-09-12,513.5,515,499,501
2024-09-13,499.5,502,495,499.5
2024-09-16,501.5,510.5,499.5,509.5
2024-09-17,510,519.5,507.5,517
2024-09-18,517.5,520,513.5,515
2024-09-19,515.5,519.5,506,508
2024-09-20,506,512.5,506,511
2024-09-23,511,529.5,510,528.5
2024-09-24,528.5,536.5,526.5,535
2024-09-25,530,533,522.5,526
2024-09-26,527.5,529.5,523,525
2024-09-27,527.5,535,525.5,534.5
2024-09-30,534.5,538,520,521
2024-10-01,521,527,515,522
2024-10-02,521,532.5,520,531
2024-10-03,531,537,528,530
2024-10-04,528,532.5,522,524.5
2024-10-07,523,529,521,528.5
2024-10-08,525,528,520,523.5
2024-10-09,524.5,535,520,532
2024-10-10,531.5,534.5,525,526
2024-10-11,525.5,527.5,522,525
2024-10-14,525,534.5,523,528
2024-10-15,528,531.5,523,529.5
2024-10-16,530,531,521,522.5
2024-10-17,522.5,526,516,524
2024-10-18,525.5,529,525,528
2024-10-21,528.5,529,523.5,526
2024-10-22,525,526.5,523.5,523.5
2024-10-23,525,530,524.5,525
2024-10-24,528,529.5,525.5,529.5
2024-10-25,529.5,534,527.5,531.5
2024-10-28,531.5,537.5,531.5,535.5
2024-10-29,534,543,532.5,543
2024-10-30,543,555,543,553.5
2024-10-31,551.5,564,545,549.5
2024-11-01,549.5,559.5,549,558
2024-11-04,557.5,565.5,557.5,565
2024-11-05,563,563,556,560.5
2024-11-06,560,574,560,573.5
2024-11-07,576,578,563.5,565
2024-11-08,565,573,558,558.5
2024-11-11,562,569.5,557,568
2024-11-12,568,576,566.5,574.5
2024-11-13,610.5,620,610.5,619.5
2024-11-14,618,623.5,612,617
2024-11-15,615.5,618,605.5,606.5
2024-11-18,605.5,613,601,608
2024-11-19,608.5,620,604.5,615
2024-11-20,618,619,609,610
2024-11-21,608,608.5,597,598
2024-11-22,596.5,597,591,591
2024-11-25,591.5,595,585,586.5
2024-11-26,590.5,599,589.5,592
2024-11-27,593,593,587.5,588.5
2024-11-29,588.5,590.5,586,589
2024-12-02,589,597,588.5,596
2024-12-03,593,600.5,592,595
2024-12-04,593,593,587.5,590
2024-12-05,589,589,578,578
2024-12-06,578,578,568.5,568.5
2024-12-09,569,573,566,567.5
2024-12-10,569,570,564,564.5
2024-12-11,567,567,558,558.5
2024-12-12,562,562,549.5,550
2024-12-13,549,552.5,540,540
2024-12-16,536,539.5,530.5,531
2024-12-17,534,540.5,531.5,540
2024-12-18,554.5,579.5,550,558.5
2024-12-19,559,568.5,559,565.5
2024-12-20,566,573,564,569
2024-12-23,569,576.5,565,576
2024-12-24,569,576.5,569,573.5
2024-12-26,573,576,568.5,569.5
2024-12-27,571.5,574,563,563.5
2024-12-30,558.5,562,552.5,554.5
2024-12-31,554.5,555,549.5,550.5
2025-01-02,552,552,539,540.5
2025-01-03,543.5,544,540,542.5
2025-01-06,546,556,545.5,550.5
2025-01-07,553.5,560,547,559.5
2025-01-08,561.5,564,549.5,562
2025-01-09,564,566,559,565
2025-01-10,559.5,560,553.5,554
2025-01-13,598,603,590,590.5
2025-01-14,590.5,592,577.5,585
2025-01-15,584.5,591.5,582,587
2025-01-16,586.5,601.5,583.5,600
2025-01-17,600,604.5,589,595
2025-01-21,599,599,582.5,584.5
2025-01-22,584.5,585,572.5,573.5
2025-01-23,572.5,575.5,566,569.5
2025-01-24,569.5,573.5,565,565.5
